day,product_title,variant_title,total_sales,net_quantity
2017-03-22,Other brød,,45.000,1
2017-03-22,Croissant,,448.000,16
2017-03-22,Chocolate Croissant,,412.500,14
2017-03-22,Hindbærsnitte,,320.000,16
2017-03-22,Brownie,,240.000,8
2017-03-22,Lemon Drizzle Cake,,150.000,5
2017-03-22,Landbrød,,560.000,14
2017-03-23,Other brød,,180.000,4
2017-03-23,Almond Croissant,,35.000,1
2017-03-23,Croissant,,558.000,20
2017-03-23,Half Landbrød,,75.000,3
2017-03-23,Landbrød,,120.000,3
2017-03-23,Chocolate Croissant,,300.000,10
2017-03-23,Hindbærsnitte,,255.000,13
2017-03-23,Lemon Drizzle Cake,,360.000,12
2017-03-23,Brownie,,210.000,7
2017-03-23,French Toast,,120.000,3
2017-03-24,Landbrød,,1125.190,26
2017-03-24,Hindbærsnitte,,440.000,22
2017-03-24,Lemon Drizzle Cake,,225.000,8
2017-03-24,Other brød,,471.000,10
2017-03-24,Brownie,,300.000,10
2017-03-24,Croissant,,644.530,24
2017-03-24,Chocolate Croissant,,510.280,18
2017-03-24,French Toast,,200.000,5
2017-03-24,Half Landbrød,,137.500,6
2017-03-24,Almond Croissant,,376.250,11
2017-03-25,Hvid Chokolade Tart,,120.000,4
2017-03-25,Almond Croissant,,280.000,8
2017-03-25,Croissant,,672.000,24
2017-03-25,Landbrød,,933.750,21
2017-03-25,French Toast,,40.000,1
2017-03-25,Half Landbrød,,25.000,1
2017-03-25,Brownie,,420.000,14
2017-03-25,Hindbærsnitte,,320.000,16
2017-03-25,Chocolate Croissant,,817.500,28
2017-03-25,Dobbelt Bagt Pain Au Chocolat,,280.000,8
2017-03-25,Lemon Drizzle Cake,,330.000,11
2017-03-26,Chocolate Croissant,,322.500,11
2017-03-26,Lemon Drizzle Cake,,180.000,6
2017-03-26,French Toast,,80.000,2
2017-03-26,Landbrød,,495.000,11
2017-03-26,Croissant,,385.000,14
2017-03-26,Other brød,,36.000,1
2017-03-26,Half Landbrød,,100.000,4
2017-03-26,Brownie,,240.000,8
2017-03-26,Almond Croissant,,245.000,7
2017-03-26,Hindbærsnitte,,220.000,11
2017-03-27,Hindbærsnitte,,300.000,15
2017-03-27,French Toast,,80.000,2
2017-03-27,Landbrød,,1293.750,29
2017-03-27,Almond Croissant,,245.000,7
2017-03-27,Lemon Drizzle Cake,,120.000,4
2017-03-27,Chocolate Croissant,,300.000,10
2017-03-27,Croissant,,174.000,7
2017-03-27,Brownie,,210.000,7
2017-03-27,Half Landbrød,,50.000,2
2017-03-28,French Toast,,40.000,1
2017-03-28,Other brød,,96.000,2
2017-03-28,Almond Croissant,,175.000,5
2017-03-28,Brownie,,180.000,6
2017-03-28,Dobbelt Bagt Pain Au Chocolat,,70.000,2
2017-03-28,Hindbærsnitte,,180.000,9
2017-03-28,Landbrød,,630.000,14
2017-03-28,Croissant,,196.000,7
2017-03-28,Lemon Drizzle Cake,,120.000,4
2017-03-28,Half Landbrød,,25.000,1
2017-03-28,Chocolate Croissant,,142.500,5
2017-03-29,Lemon Drizzle Cake,,142.500,5
2017-03-29,French Toast,,80.000,2
2017-03-29,Brownie,,210.000,7
2017-03-29,Landbrød,,315.000,7
2017-03-29,Hindbærsnitte,,275.000,14
2017-03-29,Chocolate Croissant,,262.500,9
2017-03-29,Almond Croissant,,175.000,5
2017-03-29,Croissant,,161.000,6
2017-03-30,French Toast,,40.000,1
2017-03-30,Chocolate Croissant,,180.000,6
2017-03-30,Brownie,,150.000,5
2017-03-30,Almond Croissant,,140.000,4
2017-03-30,Lemon Drizzle Cake,,150.000,5
2017-03-30,Hindbærsnitte,,100.000,5
2017-03-30,Other brød,,96.000,2
2017-03-30,Half Landbrød,,25.000,1
2017-03-30,Landbrød,,315.000,7
2017-03-30,Croissant,,368.000,14
2017-03-31,Hindbærsnitte,,340.000,17
2017-03-31,Chocolate Croissant,,352.500,12
2017-03-31,Kanelsnegl,,425.000,17
2017-03-31,Landbrød,,1350.000,30
2017-03-31,Lemon Drizzle Cake,,210.000,7
2017-03-31,Almond Croissant,,210.000,6
2017-03-31,Half Landbrød,,25.000,1
2017-03-31,Brownie,,270.000,9
2017-03-31,French Toast,,240.000,6
2017-03-31,Croissant,,420.000,15
2017-04-01,Chocolate Croissant,,630.000,21
2017-04-01,Brownie,,330.000,12
2017-04-01,Croissant,,280.000,10
2017-04-01,French Toast,,200.000,5
2017-04-01,Landbrød,,1350.000,30
2017-04-01,Hindbærsnitte,,440.000,22
2017-04-01,Kanelsnegl,,350.000,14
2017-04-01,Half Landbrød,,100.000,4
2017-04-01,Almond Croissant,,166.250,5
2017-04-01,Lemon Drizzle Cake,,90.000,3
2017-04-02,Croissant,,364.000,13
2017-04-02,Kanelsnegl,,575.000,23
2017-04-02,Chocolate Croissant,,510.000,17
2017-04-02,French Toast,,200.000,5
2017-04-02,Landbrød,,315.000,7
2017-04-02,Lemon Drizzle Cake,,180.000,6
2017-04-02,Almond Croissant,,280.000,8
2017-04-02,Hindbærsnitte,,220.000,11
2017-04-02,Brownie,,90.000,3
2017-04-02,Other brød,,144.000,3
2017-04-02,Dobbelt Bagt Pain Au Chocolat,,210.000,6
2017-04-03,Lemon Drizzle Cake,,120.000,4
2017-04-03,Landbrød,,630.000,14
2017-04-03,French Toast,,80.000,2
2017-04-03,Brownie,,150.000,5
2017-04-03,Half Landbrød,,100.000,4
2017-04-03,Croissant,,189.000,7
2017-04-03,Other brød,,48.000,1
2017-04-03,Hindbærsnitte,,260.000,13
2017-04-03,Almond Croissant,,210.000,6
2017-04-03,Chocolate Croissant,,90.000,3
2017-04-04,Chocolate Croissant,,450.000,15
2017-04-04,Other brød,,96.000,2
2017-04-04,Half Landbrød,,75.000,3
2017-04-04,Hindbærsnitte,,80.000,4
2017-04-04,French Toast,,130.000,4
2017-04-04,Brownie,,210.000,7
2017-04-04,Landbrød,,765.000,17
2017-04-04,Dobbelt Bagt Pain Au Chocolat,,210.000,6
2017-04-04,Almond Croissant,,245.000,7
2017-04-04,Lemon Drizzle Cake,,120.000,4
2017-04-04,Croissant,,322.000,12
2017-04-05,Brownie,,220.000,8
2017-04-05,Almond Croissant,,245.000,7
2017-04-05,Croissant,,336.000,13
2017-04-05,Chocolate Croissant,,232.500,8
2017-04-05,Half Landbrød,,25.000,1
2017-04-05,Hindbærsnitte,,320.000,16
2017-04-05,Landbrød,,675.000,16
2017-04-05,Other brød,,48.000,1
2017-04-05,French Toast,,80.000,2
2017-04-05,Lemon Drizzle Cake,,150.000,5
2017-04-06,Almond Croissant,,70.000,2
2017-04-06,French Toast,,160.000,4
2017-04-06,Half Landbrød,,25.000,1
2017-04-06,Hindbærsnitte,,360.000,18
2017-04-06,Chocolate Croissant,,600.000,20
2017-04-06,Landbrød,,675.000,15
2017-04-06,Brownie,,420.000,14
2017-04-06,Lemon Drizzle Cake,,180.000,6
2017-04-06,Croissant,,392.000,14
2017-04-07,Lemon Drizzle Cake,,210.000,7
2017-04-07,Hvid Chokolade Tart,,30.000,1
2017-04-07,Brownie,,90.000,3
2017-04-07,Landbrød,,1035.000,23
2017-04-07,Half Landbrød,,25.000,1
2017-04-07,Croissant,,420.000,15
2017-04-07,Hindbærsnitte,,260.000,13
2017-04-07,Chocolate Croissant,,270.000,9
2017-04-07,Kanelsnegl,,300.000,12
2017-04-07,Almond Croissant,,280.000,8
2017-04-08,Citron Tærte,,76.000,2
2017-04-08,Hindbærsnitte,,340.000,17
2017-04-08,Almond Croissant,,446.250,13
2017-04-08,Other brød,,48.000,1
2017-04-08,Croissant,,896.000,32
2017-04-08,Lemon Drizzle Cake,,180.000,6
2017-04-08,Landbrød,,1151.750,26
2017-04-08,French Toast,,160.000,4
2017-04-08,Citron terte,,90.000,3
2017-04-08,Half Landbrød,,118.750,5
2017-04-08,Dobbelt Bagt Pain Au Chocolat,,70.000,2
2017-04-08,Brownie,,180.000,6
2017-04-08,Chocolate Croissant,,870.000,29
2017-04-08,Kanelsnegl,,650.000,26
2017-04-09,Brownie,,360.000,12
2017-04-09,Hvid Chokolade Tart,,60.000,2
2017-04-09,Landbrød,,315.000,7
2017-04-09,Croissant,,476.000,17
2017-04-09,Kanelsnegl,,443.750,18
2017-04-09,Half Landbrød,,25.000,1
2017-04-09,Almond Croissant,,245.000,7
2017-04-09,Hindbærsnitte,,240.000,12
2017-04-09,Other brød,,48.000,1
2017-04-09,French Toast,,80.000,2
2017-04-09,Chocolate Croissant,,272.480,10
2017-04-10,Other brød,,96.000,2
2017-04-10,Almond Croissant,,385.000,11
2017-04-10,Kanelsnegl,,643.750,26
2017-04-10,Croissant,,364.000,13
2017-04-10,Dobbelt Bagt Pain Au Chocolat,,210.000,6
2017-04-10,Brownie,,150.000,5
2017-04-10,Hindbærsnitte,,220.000,11
2017-04-10,French Toast,,40.000,1
2017-04-10,Chocolate Croissant,,180.000,6
2017-04-10,Landbrød,,945.000,21
2017-04-11,Lemon Drizzle Cake,,240.000,8
2017-04-11,Landbrød,,540.000,12
2017-04-11,Chocolate Croissant,,600.000,20
2017-04-11,Croissant,,448.000,16
2017-04-11,Almond Croissant,,385.000,11
2017-04-11,Hindbærsnitte,,380.000,19
2017-04-11,Half Landbrød,,25.000,1
2017-04-12,Croissant,,644.000,23
2017-04-12,Hindbærsnitte,,400.000,22
2017-04-12,Other brød,,240.000,5
2017-04-12,Half Landbrød,,25.000,1
2017-04-12,Lemon Drizzle Cake,,360.000,12
2017-04-12,Landbrød,,1035.000,23
2017-04-12,Chocolate Croissant,,570.000,19
2017-04-12,French Toast,,240.000,6
2017-04-12,Almond Croissant,,350.000,10
2017-04-13,Other brød,,48.000,1
2017-04-13,Dobbelt Bagt Pain Au Chocolat,,335.000,10
2017-04-13,French Toast,,200.000,5
2017-04-13,Croissant,,280.000,10
2017-04-13,Hindbærsnitte,,400.000,20
2017-04-13,Chocolate Croissant,,270.000,9
2017-04-13,Lemon Drizzle Cake,,300.000,10
2017-04-13,Half Landbrød,,50.000,2
2017-04-13,Landbrød,,483.750,11
2017-04-13,Almond Croissant,,245.000,7
2017-04-13,Citron Tærte,,38.000,1
2017-04-14,Almond Croissant,,280.000,8
2017-04-14,Kanelsnegl,,625.000,25
2017-04-14,Chocolate Croissant,,210.000,7
2017-04-14,Lemon Drizzle Cake,,360.000,12
2017-04-14,Croissant,,560.000,20
2017-04-14,Hindbærsnitte,,220.000,11
2017-04-14,Half Landbrød,,93.750,4
2017-04-14,Landbrød,,990.000,22
2017-04-14,French Toast,,200.000,5
2017-04-15,Chocolate Croissant,,863.580,29
2017-04-15,Almond Croissant,,308.780,9
2017-04-15,Kanelsnegl,,600.000,24
2017-04-15,Landbrød,,900.000,20
2017-04-15,Other brød,,336.000,7
2017-04-15,Lemon Drizzle Cake,,325.980,11
2017-04-15,Lille citron tarte,,28.000,1
2017-04-15,Half Landbrød,,75.000,3
2017-04-15,French Toast,,240.000,6
2017-04-15,Landbrod,,35.000,1
2017-04-15,Citron Tærte,,368.340,11
2017-04-15,Croissant,,417.940,15
2017-04-15,Hindbærsnitte,,420.000,21
2017-04-16,Kanelsnegl,,450.000,18
2017-04-16,Half Landbrød,,25.000,1
2017-04-16,Hindbærsnitte,,200.000,10
2017-04-16,Croissant,,476.000,17
2017-04-16,Chocolate Croissant,,240.000,8
2017-04-16,Landbrød,,360.000,8
2017-04-16,Almond Croissant,,490.000,14
2017-04-16,Lemon Drizzle Cake,,210.000,7
2017-04-17,Hindbærsnitte,,315.000,16
2017-04-17,Half Landbrød,,68.750,3
2017-04-17,Almond Croissant,,385.000,11
2017-04-17,Dobbelt Bagt Pain Au Chocolat,,280.000,8
2017-04-17,Landbrød,,517.500,12
2017-04-17,Kanelsnegl,,250.000,10
2017-04-17,French Toast,,200.000,5
2017-04-17,Croissant,,392.000,14
2017-04-17,Chocolate Croissant,,405.000,14
2017-04-18,Landbrød,,450.000,10
2017-04-18,Almond Croissant,,280.000,8
2017-04-18,French Toast,,160.000,4
2017-04-18,Chocolate Croissant,,420.000,14
2017-04-18,Hindbærsnitte,,360.000,18
2017-04-18,Other brød,,96.000,2
2017-04-18,Half Landbrød,,75.000,3
2017-04-18,Croissant,,336.000,12
2017-04-19,Half Landbrød,,43.750,2
2017-04-19,Landbrød,,450.000,10
2017-04-19,French Toast,,120.000,3
2017-04-19,Lemon Drizzle Cake,,90.000,3
2017-04-19,Almond Croissant,,315.000,9
2017-04-19,Chocolate Croissant,,390.000,13
2017-04-19,Hindbærsnitte,,255.000,13
2017-04-19,Croissant,,252.000,9
2017-04-19,Kanelsnegl,,250.000,10
2017-04-20,Half Landbrød,,25.000,1
2017-04-20,Croissant,,274.000,10
2017-04-20,Kanelsnegl,,443.750,18
2017-04-20,Hindbærsnitte,,180.000,9
2017-04-20,Almond Croissant,,280.000,8
2017-04-20,Chocolate Croissant,,262.500,9
2017-04-20,Landbrød,,720.000,16
2017-04-20,Lemon Drizzle Cake,,300.000,10
2017-04-21,Dobbelt Bagt Pain Au Chocolat,,175.000,5
2017-04-21,Other brød,,48.000,1
2017-04-21,Kanelsnegl,,325.000,13
2017-04-21,Chocolate Croissant,,30.000,1
2017-04-21,Lemon Drizzle Cake,,300.000,10
2017-04-21,Landbrød,,1260.000,28
2017-04-21,Croissant,,308.000,11
2017-04-21,Half Landbrød,,25.000,1
2017-04-21,Hindbærsnitte,,380.000,19
2017-04-21,Almond Croissant,,700.000,20
2017-04-21,French Toast,,80.000,2
2017-04-22,Other brød,,192.000,4
2017-04-22,Kanelsnegl,,275.000,11
2017-04-22,Landbrød,,945.000,21
2017-04-22,Almond Croissant,,945.000,27
2017-04-22,Chocolate Croissant,,510.000,17
2017-04-22,Croissant,,280.000,10
2017-04-22,Lemon Drizzle Cake,,300.000,10
2017-04-22,French Toast,,160.000,4
2017-04-22,Hindbærsnitte,,400.000,20
2017-04-23,French Toast,,200.000,5
2017-04-23,Lemon Drizzle Cake,,270.000,9
2017-04-23,Half Landbrød,,25.000,1
2017-04-23,Hindbærsnitte,,220.000,11
2017-04-23,Citron terte,,60.000,2
2017-04-23,Other brød,,82.780,2
2017-04-23,Croissant,,392.000,14
2017-04-23,Almond Croissant,,455.000,13
2017-04-23,Chocolate Croissant,,562.500,19
2017-04-23,Landbrød,,438.750,10
2017-04-24,Dobbelt Bagt Pain Au Chocolat,,280.000,8
2017-04-24,Half Landbrød,,50.000,2
2017-04-24,Lemon Drizzle Cake,,150.000,5
2017-04-24,Other brød,,144.000,3
2017-04-24,Croissant,,252.000,9
2017-04-24,Chocolate Croissant,,120.000,4
2017-04-24,Hindbærsnitte,,300.000,15
2017-04-24,Almond Croissant,,304.650,9
2017-04-24,Landbrød,,630.000,14
2017-04-25,Landbrød,,1200.000,27
2017-04-25,French Toast,,120.000,3
2017-04-25,Dobbelt Bagt Pain Au Chocolat,,280.000,8
2017-04-25,Chocolate Croissant,,150.000,5
2017-04-25,Almond Croissant,,210.000,6
2017-04-25,Kanelsnegl,,300.000,12
2017-04-25,Hindbærsnitte,,120.000,6
2017-04-25,Other brød,,48.000,1
2017-04-25,Lemon Drizzle Cake,,90.000,3
2017-04-25,Croissant,,168.000,6
2017-04-26,Croissant,,350.000,13
2017-04-26,Half Landbrød,,50.000,2
2017-04-26,Lemon Drizzle Cake,,30.000,1
2017-04-26,Hindbærsnitte,,295.000,15
2017-04-26,Landbrød,,585.000,13
2017-04-26,Almond Croissant,,280.000,8
2017-04-26,Other brød,,192.000,4
2017-04-26,Dobbelt Bagt Pain Au Chocolat,,245.000,7
2017-04-26,French Toast,,80.000,2
2017-04-26,Kanelsnegl,,150.000,6
2017-04-26,Chocolate Croissant,,360.000,12
2017-04-27,Croissant,,567.100,21
2017-04-27,Almond Croissant,,350.000,10
2017-04-27,Half Landbrød,,75.000,3
2017-04-27,Lemon Drizzle Cake,,210.000,7
2017-04-27,French Toast,,120.000,3
2017-04-27,Hindbærsnitte,,320.000,16
2017-04-27,Kanelsnegl,,243.750,10
2017-04-27,Chocolate Croissant,,607.610,21
2017-04-27,Landbrød,,630.000,14
2017-04-28,Lemon tart,,82.500,3
2017-04-28,Croissant,,574.000,21
2017-04-28,Citron Tærte,,127.860,4
2017-04-28,Chocolate Croissant,,215.710,8
2017-04-28,Dobbelt Bagt Pain Au Chocolat,,175.000,5
2017-04-28,Other brød,,48.000,1
2017-04-28,Lemon Drizzle Cake,,330.000,11
2017-04-28,Citron marengs,,90.000,3
2017-04-28,Almond Croissant,,76.660,3
2017-04-28,Hindbærsnitte,,220.000,11
2017-04-28,French Toast,,120.000,3
2017-04-28,Landbrød,,1340.000,30
2017-04-29,Kanelsnegl,,659.020,28
2017-04-29,Almond Croissant,,420.000,12
2017-04-29,Citron Tærte,,330.000,11
2017-04-29,Landbrød,,855.000,19
2017-04-29,Chocolate Croissant,,930.000,31
2017-04-29,Croissant,,588.000,21
2017-04-29,Half Landbrød,,25.000,1
2017-04-29,Other brød,,48.000,1
2017-04-29,French Toast,,240.000,6
2017-04-29,Lemon Drizzle Cake,,300.000,10
2017-04-29,Hindbærsnitte,,520.000,26
2017-04-30,French Toast,,185.910,5
2017-04-30,Chocolate Croissant,,270.000,9
2017-04-30,Other brød,,96.000,2
2017-04-30,Almond Croissant,,630.000,18
2017-04-30,Landbrød,,438.750,10
2017-04-30,Lemon Drizzle Cake,,300.000,10
2017-04-30,Croissant,,616.000,22
2017-04-30,Citron Tærte,,300.000,10
2017-04-30,Kanelsnegl,,150.000,6
2017-04-30,Hindbærsnitte,,280.000,14
2017-05-01,Croissant,,392.000,14
2017-05-01,Half Landbrød,,25.000,1
2017-05-01,Landbrød,,1035.000,23
2017-05-01,Kanelsnegl,,468.750,19
2017-05-01,French Toast,,160.000,4
2017-05-01,Lemon Drizzle Cake,,150.000,5
2017-05-01,Almond Croissant,,455.000,13
2017-05-01,Chocolate Croissant,,570.000,19
2017-05-01,Other brød,,240.000,5
2017-05-01,Hindbærsnitte,,295.000,15
2017-05-02,Croissant,,554.400,20
2017-05-02,Lemon Drizzle Cake,,150.000,5
2017-05-02,French Toast,,160.000,4
2017-05-02,Kanelsnegl,,293.750,12
2017-05-02,Almond Croissant,,210.000,6
2017-05-02,Hindbærsnitte,,255.000,13
2017-05-02,Chocolate Croissant,,502.500,17
2017-05-02,Landbrød,,303.750,7
2017-05-03,French Toast,,0.000,1
2017-05-03,Other brød,,96.000,2
2017-05-03,Lemon Drizzle Cake,,120.000,5
2017-05-03,Croissant,,476.000,17
2017-05-03,Chocolate Croissant,,540.000,18
2017-05-03,Half Landbrød,,75.000,3
2017-05-03,Landbrød,,675.000,16
2017-05-03,Citron Tærte,,240.000,8
2017-05-03,Hindbærsnitte,,340.000,17
2017-05-03,Kanelsnegl,,318.000,13
2017-05-04,French Toast,,80.000,2
2017-05-04,Other brød,,96.000,2
2017-05-04,Lemon Drizzle Cake,,120.000,4
2017-05-04,Dobbelt Bagt Pain Au Chocolat,,70.000,2
2017-05-04,Almond Croissant,,175.000,5
2017-05-04,Croissant,,448.000,16
2017-05-04,Hindbærsnitte,,320.000,16
2017-05-04,Landbrød,,585.000,13
2017-05-04,Chocolate Croissant,,300.000,10
2017-05-05,Other brød,,192.000,4
2017-05-05,Almond Croissant,,315.000,9
2017-05-05,Chocolate Croissant,,210.000,8
2017-05-05,Hindbærsnitte,,365.220,20
2017-05-05,Half Landbrød,,75.000,3
2017-05-05,French Toast,,120.000,4
2017-05-05,Landbrød,,675.000,15
2017-05-05,Kanelsnegl,,350.000,14
2017-05-05,Croissant,,560.000,20
2017-05-05,Lemon Drizzle Cake,,112.500,4
2017-05-06,Chocolate Croissant,,300.000,10
2017-05-06,Hindbærsnitte,,280.000,14
2017-05-06,Landbrød,,978.750,22
2017-05-06,Kanelsnegl,,575.000,23
2017-05-06,French Toast,,200.000,5
2017-05-06,Other brød,,134.400,3
2017-05-06,Croissant,,616.000,22
2017-05-06,Almond Croissant,,455.000,13
2017-05-06,Citron Tærte,,210.000,7
2017-05-06,Lemon Drizzle Cake,,390.000,13
2017-05-07,Kanelsnegl,,250.000,10
2017-05-07,Hindbærsnitte,,160.000,8
2017-05-07,Dobbelt Bagt Pain Au Chocolat,,245.000,7
2017-05-07,Chocolate Croissant,,300.000,10
2017-05-07,Lemon Drizzle Cake,,30.000,1
2017-05-07,Landbrød,,528.750,12
2017-05-07,Almond Croissant,,385.000,11
2017-05-07,Croissant,,504.000,18
2017-05-07,Citron Tærte,,240.000,8
2017-05-07,French Toast,,160.000,4
2017-05-08,Chocolate Croissant,,270.000,9
2017-05-08,Half Landbrød,,43.000,2
2017-05-08,Lemon Drizzle Cake,,60.000,2
2017-05-08,Landbrød,,1035.000,23
2017-05-08,Croissant,,420.000,15
2017-05-08,Hindbærsnitte,,275.000,14
2017-05-08,Dobbelt Bagt Pain Au Chocolat,,35.000,1
2017-05-08,Other brød,,96.000,2
2017-05-08,French Toast,,120.000,3
2017-05-08,Almond Croissant,,280.000,8
2017-05-09,Hindbærsnitte,,330.000,17
2017-05-09,Chocolate Croissant,,390.000,13
2017-05-09,Croissant,,280.000,10
2017-05-09,Lemon Drizzle Cake,,30.000,1
2017-05-09,Kanelsnegl,,375.000,15
2017-05-09,Landbrød,,450.000,10
2017-05-09,Half Landbrød,,25.000,1
2017-05-09,Other brød,,96.000,2
2017-05-09,Almond Croissant,,420.000,12
2017-05-10,Hindbærsnitte,,160.000,8
2017-05-10,Other brød,,96.000,2
2017-05-10,Half Landbrød,,75.000,3
2017-05-10,Chocolate Croissant,,442.500,15
2017-05-10,Croissant,,322.000,12
2017-05-10,Almond Croissant,,332.500,10
2017-05-10,French Toast,,200.000,5
2017-05-10,Lemon Drizzle Cake,,120.000,4
2017-05-10,Kanelsnegl,,300.000,12
2017-05-10,Landbrød,,270.000,6
2017-05-11,French Toast,,40.000,1
2017-05-11,Hindbærsnitte,,280.000,14
2017-05-11,Croissant,,245.000,9
2017-05-11,Landbrød,,810.000,18
2017-05-11,Kanelsnegl,,450.000,18
2017-05-11,Almond Croissant,,411.250,12
2017-05-11,Chocolate Croissant,,390.000,13
2017-05-11,Other brød,,192.000,4
2017-05-11,Half Landbrød,,50.000,2
2017-05-11,Lemon Drizzle Cake,,90.000,3
2017-05-12,Kanelsnegl,,225.000,10
2017-05-12,Croissant,,637.000,25
2017-05-12,Other brød,,144.000,3
2017-05-12,Landbrød,,1721.250,39
2017-05-12,French Toast,,40.000,1
2017-05-12,Half Landbrød,,25.000,1
2017-05-12,Chocolate Croissant,,577.500,21
2017-05-12,Almond Croissant,,411.250,12
2017-05-12,Citron Tærte,,30.000,1
2017-05-12,Hindbærsnitte,,360.000,18
2017-05-12,Lemon Drizzle Cake,,90.000,3
2017-05-12,Dobbelt Bagt Pain Au Chocolat,,245.000,7
2017-05-13,Chocolate Croissant,,1020.000,34
2017-05-13,Landbrød,,180.000,7
2017-05-13,Hindbærsnitte,,451.860,23
2017-05-13,Croissant,,868.000,31
2017-05-13,Lemon Drizzle Cake,,377.790,13
2017-05-13,Almond Croissant,,595.000,17
2017-05-13,Kanelsnegl,,775.000,31
2017-05-13,French Toast,,240.000,6
2017-05-14,French Toast,,80.000,2
2017-05-14,Hindbærsnitte,,295.000,15
2017-05-14,Lemon Drizzle Cake,,120.000,4
2017-05-14,Almond Croissant,,236.250,7
2017-05-14,Chocolate Croissant,,450.000,15
2017-05-14,Citron Tærte,,150.000,5
2017-05-14,Other brød,,48.000,1
2017-05-14,Landbrød,,348.750,8
2017-05-14,Croissant,,287.000,11
2017-05-14,Half Landbrød,,25.000,1
2017-05-15,Chocolate Croissant,,302.000,11
2017-05-15,Other brød,,48.000,1
2017-05-15,Hindbærsnitte,,237.310,12
2017-05-15,French Toast,,80.000,2
2017-05-15,Almond Croissant,,306.250,9
2017-05-15,Half Landbrød,,100.000,4
2017-05-15,Lemon Drizzle Cake,,207.980,7
2017-05-15,Croissant,,161.000,6
2017-05-15,Landbrød,,675.000,15
2017-05-16,Croissant,,469.000,17
2017-05-16,Other brød,,96.000,2
2017-05-16,Almond Croissant,,385.000,11
2017-05-16,Landbrød,,630.000,14
2017-05-16,Chocolate Croissant,,180.000,6
2017-05-16,Hindbærsnitte,,320.000,16
2017-05-16,French Toast,,80.000,2
2017-05-17,Other brød,,192.000,4
2017-05-17,Landbrød,,270.000,6
2017-05-17,Kanelsnegl,,425.000,17
2017-05-17,Almond Croissant,,385.000,11
2017-05-17,Half Landbrød,,25.000,1
2017-05-17,Chocolate Croissant,,210.000,7
2017-05-17,Croissant,,196.000,7
2017-05-17,Lemon Drizzle Cake,,150.000,5
2017-05-17,Hindbærsnitte,,310.000,17
2017-05-17,French Toast,,120.000,3
2017-05-18,Hindbærsnitte,,160.000,8
2017-05-18,Other brød,,192.000,4
2017-05-18,Croissant,,300.710,11
2017-05-18,Landbrød,,438.290,10
2017-05-18,Lemon Drizzle Cake,,150.000,5
2017-05-18,Almond Croissant,,385.850,12
2017-05-18,Chocolate Croissant,,270.000,9
2017-05-18,French Toast,,40.000,1
2017-05-18,Kanelsnegl,,225.000,9
2017-05-18,Half Landbrød,,50.000,2
2017-05-19,Kanelsnegl,,375.000,15
2017-05-19,French Toast,,40.000,1
2017-05-19,Almond Croissant,,385.000,11
2017-05-19,Chocolate Croissant,,420.000,14
2017-05-19,Half Landbrød,,50.000,2
2017-05-19,Lemon Drizzle Cake,,90.000,3
2017-05-19,Hindbærsnitte,,100.000,5
2017-05-19,Other brød,,48.000,1
2017-05-19,Landbrød,,450.000,10
2017-05-19,Croissant,,252.000,9
2017-05-20,Landbrød,,1158.750,26
2017-05-20,Almond Croissant,,909.760,27
2017-05-20,Kanelsnegl,,600.000,24
2017-05-20,Hindbærsnitte,,440.000,22
2017-05-20,French Toast,,240.000,6
2017-05-20,Croissant,,364.000,13
2017-05-20,Lemon Drizzle Cake,,345.000,12
2017-05-20,Dobbelt Bagt Pain Au Chocolat,,315.000,9
2017-05-20,Chocolate Croissant,,450.000,15
2017-05-20,Half Landbrød,,25.000,1
